,debate,participant,topic,prop_turns,prop_words,avg_turn_length,turn_rank,word_rank,topic_title
270,deb_2010_04_15,BROWN,1209,0.06818181818181818,0.07658450704225352,145.0,15,18,"Police, Fire, and Weapons Control"
271,deb_2010_04_15,BROWN,1211,0.045454545454545456,0.05862676056338028,166.5,19,21,Riots and Crime Prevention
272,deb_2010_04_15,BROWN,2000,0.13636363636363635,0.09577464788732394,90.66666666666667,6,16,Government Operations
273,deb_2010_04_15,BROWN,1205,0.022727272727272728,0.011619718309859155,66.0,27,42,Prison System
274,deb_2010_04_15,BROWN,2011,0.13636363636363635,0.11936619718309859,113.0,6,8,Executive-Legislative Relations and Parliamentary Operations
275,deb_2010_04_15,BROWN,2012,0.022727272727272728,0.040492957746478875,230.0,27,26,"Political Parties, Campaigns, and Voter Registration"
276,deb_2010_04_15,BROWN,201,0.022727272727272728,0.025704225352112677,146.0,27,37,Ethnic Minority and Racial Group Discrimination
277,deb_2010_04_15,BROWN,600,0.09090909090909091,0.10052816901408451,142.75,10,13,Education
278,deb_2010_04_15,BROWN,602,0.09090909090909091,0.10052816901408451,142.75,10,13,Elementary and Secondary Education
279,deb_2010_04_15,BROWN,603,0.045454545454545456,0.06285211267605634,178.5,19,19,Education of Underprivileged Students
280,deb_2010_04_15,BROWN,300,0.11363636363636363,0.13943661971830987,158.4,9,6,Health
281,deb_2010_04_15,BROWN,301,0.06818181818181818,0.09612676056338028,182.0,15,15,Health Care Reform
282,deb_2010_04_15,BROWN,107,0.06818181818181818,0.08996478873239437,170.33333333333334,15,17,"Taxation, Tax policy, and Tax Reform"
283,deb_2010_04_15,BROWN,1600,0.09090909090909091,0.10404929577464789,147.75,10,11,Defence
284,deb_2010_04_15,BROWN,1608,0.09090909090909091,0.10404929577464789,147.75,10,11,"Manpower, Military Personnel and Dependents"
285,deb_2010_04_15,BROWN,1603,0.022727272727272728,0.03697183098591549,210.0,27,28,"Military Intelligence, Intelligence Services, Espionage"
286,deb_2010_04_15,BROWN,1609,0.022727272727272728,0.03697183098591549,210.0,27,28,Veterans Issues
287,deb_2010_04_15,BROWN,1900,0.045454545454545456,0.03573943661971831,101.5,19,31,International Affairs
288,deb_2010_04_15,BROWN,1920,0.045454545454545456,0.03573943661971831,101.5,19,31,Middle East
289,deb_2010_04_15,BROWN,1907,0.022727272727272728,0.02130281690140845,121.0,27,40,China
290,deb_2010_04_15,BROWN,1610,0.022727272727272728,0.02147887323943662,122.0,27,39,Military Procurement and Weapons System Acquisitions and Evaluation
291,deb_2010_04_15,BROWN,331,0.022727272727272728,0.040316901408450706,229.0,27,27,"Prevention, Communicable Diseases and Health Promotion"
292,deb_2010_04_15,BROWN,325,0.022727272727272728,0.03538732394366197,201.0,27,35,Health Manpower and Training
293,deb_2010_04_15,BROWN,332,0.045454545454545456,0.043309859154929575,123.0,19,24,Infants and Children
294,deb_2010_04_15,BROWN,1406,0.022727272727272728,0.041901408450704225,238.0,27,25,Low and Middle Income Housing Programs and Needs
295,deb_2010_04_22,CLEGG,200,0.25,0.24675963904840031,150.4,2,3,Civil Rights
296,deb_2010_04_22,CLEGG,1600,0.175,0.1873666940114848,163.14285714285714,6,6,Defence
297,deb_2010_04_22,CLEGG,1603,0.025,0.026907301066447908,164.0,24,35,"Military Intelligence, Intelligence Services, Espionage"
298,deb_2010_04_22,CLEGG,1900,0.25,0.2721903199343724,165.9,2,2,International Affairs
299,deb_2010_04_22,CLEGG,1907,0.1,0.12682526661197702,193.25,12,10,China
300,deb_2010_04_22,CLEGG,1909,0.025,0.032977850697292865,201.0,24,31,Eastern Europe
301,deb_2010_04_22,CLEGG,1910,0.125,0.13748974569319114,167.6,8,9,"Western Europe, Common Market Issues"
302,deb_2010_04_22,CLEGG,100,0.325,0.30894175553732567,144.84615384615384,1,1,Macroeconomics
303,deb_2010_04_22,CLEGG,107,0.125,0.11468416735028712,139.8,8,11,"Taxation, Tax policy, and Tax Reform"
304,deb_2010_04_22,CLEGG,201,0.075,0.05906480721903199,120.0,14,22,Ethnic Minority and Racial Group Discrimination
305,deb_2010_04_22,CLEGG,1608,0.075,0.09319114027891715,189.33333333333334,14,15,"Manpower, Military Personnel and Dependents"
306,deb_2010_04_22,CLEGG,1920,0.025,0.03215750615258409,196.0,24,32,Middle East
307,deb_2010_04_22,CLEGG,1610,0.1,0.09876948318293684,150.5,12,14,Military Procurement and Weapons System Acquisitions and Evaluation
308,deb_2010_04_22,CLEGG,1926,0.075,0.06415094339622641,130.33333333333334,14,19,International Organizations other than Finance
309,deb_2010_04_22,CLEGG,700,0.075,0.07399507793273175,150.33333333333334,14,16,Environment
310,deb_2010_04_22,CLEGG,705,0.075,0.07399507793273175,150.33333333333334,14,16,"Air Pollution, Global Warming, and Noise Pollution"
311,deb_2010_04_22,CLEGG,800,0.025,0.03347005742411813,204.0,24,27,Energy
312,deb_2010_04_22,CLEGG,801,0.025,0.03347005742411813,204.0,24,27,Nuclear Energy and Nuclear Regulatory Issues
313,deb_2010_04_22,CLEGG,805,0.025,0.03347005742411813,204.0,24,27,Coal
314,deb_2010_04_22,CLEGG,806,0.025,0.03347005742411813,204.0,24,27,Alternative and Renewable Energy
315,deb_2010_04_22,CLEGG,1200,0.05,0.06004922067268253,183.0,20,21,"Law, Crime, and Family Issues"
316,deb_2010_04_22,CLEGG,1207,0.025,0.02789171452009844,170.0,24,34,Child Abuse
317,deb_2010_04_22,CLEGG,202,0.025,0.01952420016406891,119.0,24,37,Gender and Sexual Orientation Discrimination
318,deb_2010_04_22,CLEGG,2000,0.2,0.2136177194421657,162.75,4,4,Government Operations
319,deb_2010_04_22,CLEGG,2012,0.2,0.2136177194421657,162.75,4,4,"Political Parties, Campaigns, and Voter Registration"
320,deb_2010_04_22,CLEGG,1202,0.05,0.06825266611977031,208.0,20,18,White Collar Crime and Organized Crime
321,deb_2010_04_22,CLEGG,1300,0.125,0.1745693191140279,212.8,8,8,Social Welfare
322,deb_2010_04_22,CLEGG,1303,0.075,0.10287120590648072,209.0,14,13,"Elderly Issues and Elderly Assistance Programs, State Pensions"
323,deb_2010_04_22,CLEGG,105,0.125,0.11041837571780147,134.6,8,12,"National Budget, Debt, public spending"
324,deb_2010_04_22,CLEGG,1609,0.025,0.029532403609515995,180.0,24,33,Veterans Issues
325,deb_2010_04_22,CLEGG,1304,0.025,0.026251025430680888,160.0,24,36,Assistance to the Disabled and Handicapped
326,deb_2010_04_22,CLEGG,104,0.05,0.03839212469237079,117.0,20,26,"Monetary Supply, Central Bank, and the Treasury"
327,deb_2010_04_22,CLEGG,108,0.05,0.06218211648892535,189.5,20,20,"Industrial Policy, Privatisation, Nationalisation"
328,deb_2010_04_22,CLEGG,230,0.15,0.1867104183757178,189.66666666666666,7,7,Immigration
329,deb_2010_04_22,CLEGG,1302,0.025,0.045447087776866284,277.0,24,23,Poverty and Assistance for Low-Income Families
330,deb_2010_04_22,CLEGG,1901,0.025,0.045447087776866284,277.0,24,23,Foreign Aid
331,deb_2010_04_22,CLEGG,207,0.025,0.045447087776866284,277.0,24,23,Freedom of Speech & Religion
332,deb_2010_04_22,CAMERON,100,0.24324324324324326,0.24627623561272852,161.66666666666666,2,2,Macroeconomics
333,deb_2010_04_22,CAMERON,105,0.1891891891891892,0.18686526743398782,157.71428571428572,4,5,"National Budget, Debt, public spending"
334,deb_2010_04_22,CAMERON,107,0.08108108108108109,0.08937034529451592,176.0,10,12,"Taxation, Tax policy, and Tax Reform"
335,deb_2010_04_22,CAMERON,1600,0.16216216216216217,0.1831415030467163,180.33333333333334,6,6,Defence
336,deb_2010_04_22,CAMERON,1608,0.10810810810810811,0.1470886932972241,217.25,9,8,"Manpower, Military Personnel and Dependents"
337,deb_2010_04_22,CAMERON,1200,0.08108108108108109,0.11526743398781314,227.0,10,10,"Law, Crime, and Family Issues"
338,deb_2010_04_22,CAMERON,1209,0.02702702702702703,0.03215978334461747,190.0,25,31,"Police, Fire, and Weapons Control"
339,deb_2010_04_22,CAMERON,1900,0.2702702702702703,0.266926201760325,157.7,1,1,International Affairs
340,deb_2010_04_22,CAMERON,1910,0.16216216216216217,0.14421123899796887,142.0,6,9,"Western Europe, Common Market Issues"
341,deb_2010_04_22,CAMERON,1500,0.02702702702702703,0.037068381855111715,219.0,25,27,Finance and Domestic Commerce
342,deb_2010_04_22,CAMERON,1521,0.02702702702702703,0.037068381855111715,219.0,25,27,Small Business Issues
343,deb_2010_04_22,CAMERON,1926,0.05405405405405406,0.03046716316858497,90.0,16,33,International Organizations other than Finance
344,deb_2010_04_22,CAMERON,1920,0.08108108108108109,0.10968178740690589,216.0,10,11,Middle East
345,deb_2010_04_22,CAMERON,1610,0.05405405405405406,0.036052809749492216,106.5,16,29,Military Procurement and Weapons System Acquisitions and Evaluation
346,deb_2010_04_22,CAMERON,1202,0.08108108108108109,0.06770480704129993,133.33333333333334,10,17,White Collar Crime and Organized Crime
347,deb_2010_04_22,CAMERON,700,0.05405405405405406,0.06787406905890318,200.5,16,15,Environment
348,deb_2010_04_22,CAMERON,705,0.05405405405405406,0.06787406905890318,200.5,16,15,"Air Pollution, Global Warming, and Noise Pollution"
349,deb_2010_04_22,CAMERON,108,0.02702702702702703,0.036052809749492216,213.0,25,29,"Industrial Policy, Privatisation, Nationalisation"
350,deb_2010_04_22,CAMERON,800,0.05405405405405406,0.05399458361543669,159.5,16,20,Energy
351,deb_2010_04_22,CAMERON,801,0.02702702702702703,0.03182125930941097,188.0,25,32,Nuclear Energy and Nuclear Regulatory Issues
352,deb_2010_04_22,CAMERON,803,0.05405405405405406,0.05399458361543669,159.5,16,20,Natural Gas and Oil
353,deb_2010_04_22,CAMERON,806,0.05405405405405406,0.05399458361543669,159.5,16,20,Alternative and Renewable Energy
354,deb_2010_04_22,CAMERON,200,0.21621621621621623,0.23882870683818552,176.375,3,3,Civil Rights
355,deb_2010_04_22,CAMERON,202,0.02702702702702703,0.037914691943127965,224.0,25,26,Gender and Sexual Orientation Discrimination
356,deb_2010_04_22,CAMERON,1300,0.1891891891891892,0.2014218009478673,170.0,4,4,Social Welfare
357,deb_2010_04_22,CAMERON,207,0.02702702702702703,0.026574136763710222,157.0,25,34,Freedom of Speech & Religion
358,deb_2010_04_22,CAMERON,1302,0.08108108108108109,0.07498307379823968,147.66666666666666,10,14,Poverty and Assistance for Low-Income Families
359,deb_2010_04_22,CAMERON,2000,0.08108108108108109,0.07955314827352743,156.66666666666666,10,13,Government Operations
360,deb_2010_04_22,CAMERON,2012,0.05405405405405406,0.06194989844278944,183.0,16,19,"Political Parties, Campaigns, and Voter Registration"
361,deb_2010_04_22,CAMERON,1303,0.05405405405405406,0.06381178063642519,188.5,16,18,"Elderly Issues and Elderly Assistance Programs, State Pensions"
362,deb_2010_04_22,CAMERON,500,0.02702702702702703,0.03994583615436696,236.0,25,24,Labour and Employment
363,deb_2010_04_22,CAMERON,503,0.02702702702702703,0.03994583615436696,236.0,25,24,Employee Benefits
364,deb_2010_04_22,CAMERON,1400,0.02702702702702703,0.023865944482058227,141.0,25,35,Planning and Housing Issues
365,deb_2010_04_22,CAMERON,1406,0.02702702702702703,0.023865944482058227,141.0,25,35,Low and Middle Income Housing Programs and Needs
366,deb_2010_04_22,CAMERON,230,0.16216216216216217,0.17433987813134733,171.66666666666666,6,7,Immigration
367,deb_2010_04_22,CAMERON,1208,0.02702702702702703,0.044177386594448205,261.0,25,23,Family Issues
368,deb_2010_04_22,BROWN,100,0.38461538461538464,0.4091291898265117,161.93333333333334,2,1,Macroeconomics
369,deb_2010_04_22,BROWN,101,0.07692307692307693,0.09112346302846555,180.33333333333334,13,13,"Inflation, prices, and interest rates"
370,deb_2010_04_22,BROWN,1300,0.1794871794871795,0.191173993599461,162.14285714285714,6,7,Social Welfare
371,deb_2010_04_22,BROWN,1900,0.41025641025641024,0.38487451574869463,142.8125,1,2,International Affairs
372,deb_2010_04_22,BROWN,1907,0.05128205128205128,0.040929762506316324,121.5,19,29,China
373,deb_2010_04_22,BROWN,1910,0.2564102564102564,0.22772443995283814,135.2,3,4,"Western Europe, Common Market Issues"
374,deb_2010_04_22,BROWN,1926,0.1794871794871795,0.20549098871483915,174.28571428571428,6,6,International Organizations other than Finance
375,deb_2010_04_22,BROWN,1302,0.10256410256410256,0.12430520464881253,184.5,10,10,Poverty and Assistance for Low-Income Families
376,deb_2010_04_22,BROWN,105,0.2564102564102564,0.2732019538487452,162.2,3,3,"National Budget, Debt, public spending"
377,deb_2010_04_22,BROWN,700,0.05128205128205128,0.048677783392285665,144.5,19,24,Environment
378,deb_2010_04_22,BROWN,705,0.05128205128205128,0.048677783392285665,144.5,19,24,"Air Pollution, Global Warming, and Noise Pollution"
379,deb_2010_04_22,BROWN,1600,0.1794871794871795,0.21643927909718713,183.57142857142858,6,5,Defence
380,deb_2010_04_22,BROWN,1610,0.07692307692307693,0.059457638537982145,117.66666666666667,13,22,Military Procurement and Weapons System Acquisitions and Evaluation
381,deb_2010_04_22,BROWN,1603,0.07692307692307693,0.1259895570153276,249.33333333333334,13,9,"Military Intelligence, Intelligence Services, Espionage"
382,deb_2010_04_22,BROWN,1920,0.05128205128205128,0.051709617652012804,153.5,19,23,Middle East
383,deb_2010_04_22,BROWN,1608,0.02564102564102564,0.03099208354387738,184.0,28,40,"Manpower, Military Personnel and Dependents"
384,deb_2010_04_22,BROWN,1000,0.05128205128205128,0.08438605356240525,250.5,19,17,Transportation
385,deb_2010_04_22,BROWN,1001,0.02564102564102564,0.04008758632305878,238.0,28,31,Mass and Public Transportation and Safety
386,deb_2010_04_22,BROWN,800,0.05128205128205128,0.0629947785076638,187.0,19,19,Energy
387,deb_2010_04_22,BROWN,801,0.05128205128205128,0.0629947785076638,187.0,19,19,Nuclear Energy and Nuclear Regulatory Issues
388,deb_2010_04_22,BROWN,803,0.02564102564102564,0.0314973892538319,187.0,28,39,Natural Gas and Oil
389,deb_2010_04_22,BROWN,806,0.05128205128205128,0.0629947785076638,187.0,19,19,Alternative and Renewable Energy
390,deb_2010_04_22,BROWN,201,0.1282051282051282,0.06720565942395149,79.8,9,18,Ethnic Minority and Racial Group Discrimination
391,deb_2010_04_22,BROWN,1909,0.02564102564102564,0.011285160855651002,67.0,28,45,Eastern Europe
392,deb_2010_04_22,BROWN,1901,0.02564102564102564,0.011285160855651002,67.0,28,45,Foreign Aid
393,deb_2010_04_22,BROWN,1200,0.05128205128205128,0.08455448879905676,251.0,19,16,"Law, Crime, and Family Issues"
394,deb_2010_04_22,BROWN,1207,0.02564102564102564,0.04025602155971029,239.0,28,30,Child Abuse
395,deb_2010_04_22,BROWN,200,0.20512820512820512,0.1800572679804615,133.625,5,8,Civil Rights
396,deb_2010_04_22,BROWN,202,0.02564102564102564,0.036887316826680144,219.0,28,35,Gender and Sexual Orientation Discrimination
397,deb_2010_04_22,BROWN,207,0.02564102564102564,0.036887316826680144,219.0,28,35,Freedom of Speech & Religion
398,deb_2010_04_22,BROWN,2000,0.10256410256410256,0.12413676941216102,184.25,10,11,Government Operations
399,deb_2010_04_22,BROWN,2011,0.02564102564102564,0.039413845376452754,234.0,28,32,Executive-Legislative Relations and Parliamentary Operations
400,deb_2010_04_22,BROWN,1202,0.02564102564102564,0.044298467239346474,263.0,28,27,White Collar Crime and Organized Crime
